ConceptId	MapTarget
46604003	T441
46606001	H160
46609008	A052
4661000119109	K074
4661003	K805
46619002	Q246
46621007	J981
46626002	K859
46627006	H309
46629009	L570
466301000000108	#NC
466341000000106	#NC
46635009	E109
46639003	S998
46640001	H525
4665007	#NC
46655005	T564
46659004	Q858
46669005	#NC
46670006	R292
4667004	N978
46672003	K628
46672003	B980
46673008	T375
46674002	H352
46676000	I319
46677009	#NC
46683007	E744
46689006	J351
46690002	L819
4669001	A670
46694006	N948
46696008	M331
46696008	I438A
46698009	Q894
46699001	A544D
46699001	M730A
467003	N818
46701001	I409
46708007	K250
46721000	F198
46722007	Q340
46724008	D448
46727001	E832
4673003	S8261
46737006	D649
46742003	L984
46745001	F908
46752004	K100
46756001	#NC
46759008	T370
46760003	D610
4676006	M321D
4676006	N085A
46762006	F528
46763001	K296
46764007	O149
46766009	S012
46773004	S6200
46775006	P220
46781003	F818
46784006	R829
46785007	E798
46787004	L578
46789001	#NC
46794001	#NC
46795000	L568
46799006	A090
46801009	B818
46802002	J410
46804001	G712
46808003	G112
4681000119100	G479
46814005	B818
46826000	I029
46829007	Q078
46833000	#NC
46835007	#NC
46847001	J81X
46848006	O080
46848006	A419
46849003	#HLT
46855008	R470
46860007	S135
46866001	T12X0
46876003	L033
46878002	T372
46879005	#HLT
4688008	T367
46882000	K551
46885003	M8385
46888001	H55X
46892008	B668
46894009	O244
4690009	E873
46906003	#NC
46907007	Q441
46909005	#NC
46914009	#NC
46916006	H208
46917002	#NC
46931002	S131
46935006	I459
46939000	E59X
46946009	N835
46948005	S112
46956008	I776
46960006	M511D
46960006	G551A
46963008	G935
46965001	Q333
469651000000107	#NC
46966000	S0620
46970008	J157
46975003	F149
46979009	B668
46981006	D682
46991000	#NC
46995009	S1270
46995009	S141
46996005	K593
46997001	M892
46999003	B350
47000000	G373
470004	H590
47004009	R498
47010009	T179
470111000000100	#NC
470131000000108	#NC
47014000	D291
47016003	#NC
47017007	Q935
4702003	E538
47024008	D572
47027001	S308
47028006	Q401
47032000	Q039
47033005	#HLT
47036002	A288
47040006	I779
470451000000106	#NC
47047009	D569
47049007	M432
47054003	Q521
470611000000105	#NC
470621000000104	#NC
47063001	E833
47063001	M908A
47064007	K272
47070001	Q310
470749006	I879
470750006	Q208
470751005	Q208
470752003	Q208
470753008	Q208
470754002	#HLT
470756000	J348
470757009	R18X
470758004	R18X
470759007	I822
470760002	I822
4708004	#NC
47082005	P350
47084006	D561
47087004	B679
47089001	B838
47099006	H522
47100003	P612
471000119102	M9904
471000124104	#NC
47106009	#NC
4711003	Q445
47111006	H902
47117005	S409
47123000	S835
47125007	J398
47126008	S018
471267005	#NC
471268000	Q251
471269008	#NC
471270009	#NC
471271008	K072
471272001	J189
471273006	#NC
471274000	Q257
471275004	Z988
471276003	Q245
471277007	Q245
471278002	I978
471278002	I510
471279005	I978
471279005	I510
471280008	I978
471280008	I510
471281007	#NC
471282000	Q935
471283005	J984
471284004	K108
471285003	Q245
471286002	Q245
471287006	Q245
471288001	Q245
471289009	Q245
471290000	Q245
471291001	Q245
471292008	Q245
471293003	Q245
471294009	Q248
471297002	Q245
471298007	Q245
471299004	Q245
471301006	I510
47134002	P834
47135001	M990
47139007	Q844
471397004	#NC
471402000	J860
47144000	D728
47146003	B880
47147007	Q339
47149005	D891
47149005	L538
4715007	E506
4715007	H198A
47152002	K289
47158003	B488
47161002	O073
47163004	#NC
47179003	B888
47183003	V959
471841009	I428
471846004	G709
471846004	I438A
47185005	S443
471851005	I515
471851005	T862
471858004	I429
47186006	#NC
471863000	I515
471863000	D571
471870000	I428
471875005	I428
471880001	I509
471880001	Q249
471885006	I422
471890009	I420
47191007	T451
47200007	Z359
47206001	Q434
472100003	I255
472100003	I251
4721006	F819
472101004	Q254
472102006	Q254
472103001	Q254
472128009	I771
472133008	Q254
472138004	I771
47219002	#NC
47222000	K031
472315005	I428
472316006	I422
472317002	I428
472318007	I422
472319004	I428
472320005	I424
472321009	O312
472322002	P298
472323007	I424
472324001	Q248
472325000	I424
472326004	I424
472327008	I424
472328003	M8583
47233002	S9231
47236005	O720
47237001	T452
4724003	G563
47252008	#NC
47255005	T212
47256006	A491
47267007	P038
47269005	H213
472695004	T818
472696003	T853
472697007	G508
472698002	G508
472699005	O244
472700006	P298
47270006	E249
472701005	P298
472702003	P023
472702003	P298
472703008	Q248
472704002	Q258
472705001	Q258
472706000	Q258
472707009	P298
472707009	I514
472746006	I669
472747002	Z988
472748007	Z988
472749004	I978
472750004	I871
472751000	I871
472752007	I822
472753002	I871
472754008	I871
472755009	I822
472756005	I288
472757001	I272
472758006	I272
472758006	I288
472759003	I272
472759003	I288
472759003	J985
47276000	Q721
472760008	I272
472760008	I288
472760008	R591
472761007	I272
472761007	I288
472762000	I518
472763005	I518
472764004	I518
472765003	I513
472766002	I518
472767006	I513
472768001	I288
472769009	I978
47277009	#HLT
472772002	Q248
472773007	P298
472774001	P298
472774001	I518
472775000	P298
472776004	P298
472777008	Q248
472778003	Q248
472779006	I879
472780009	I822
472781008	I822
472782001	Q256
472783006	Q244
472784000	I518
472785004	Q248
472786003	S2680
472787007	Q248
472788002	I871
472789005	I288
472790001	I272
472791002	I288
472792009	Q254
472793004	I350
472794005	I350
472794005	Q204
472795006	I350
472795006	Q204
472795006	Q210
472796007	Q244
472796007	Q204
472796007	Q210
472797003	I350
472798008	T818
472799000	I288
472799000	I510
472800001	I288
472800001	I510
472801002	Q256
472801002	Q210
472802009	T818
472803004	I510
472805006	I978
472806007	I38X
472807003	I518
472807003	I38X
472808008	I38X
472809000	I443
472809000	I38X
472810005	I499
472810005	I330
472811009	I400
472812002	T828
472813007	#NC
472814001	#NC
472815000	#NC
472816004	N288
472819006	G470
472820000	Q208
472822008	A778
472823003	Q623
472827002	D144
472828007	I38X
472829004	T829
472830009	T829
472831008	T829
472832001	T829
472833006	T829
472834000	T829
472835004	I078
472836003	#NC
472840007	Q228
472841006	Q224
472842004	Q233
472843009	Q232
472844003	Q222
472845002	Q221
472846001	Q231
472847005	Q230
472848000	Q228
472849008	Q224
472850008	Q233
472851007	Q232
472852000	Q248
472853005	Q248
472854004	I424
472855003	Q248
472856002	S6281
472857006	P269
47286004	#NC
472905007	N608
472916000	G92X
47292005	A188
47292005	I410A
472945003	F640
472946002	F640
472947006	F640
472948001	F641
472949009	F641
472950009	F641
47295007	R451
472951008	#NC
472952001	#NC
472953006	Z874
472954000	Z861
472955004	Z866
472956003	Z873
472957007	Z873
472958002	Z870
472959005	Z870
472960000	Z867
472961001	Z873
472962008	Z872
472966006	Z872
472967002	Z874
472968007	Z863
472969004	Z863
472970003	Z863
472971004	Z875
472972006	Z863
472973001	Z862
472974007	Z867
472975008	Z867
472976009	Z731
472977000	F640
472978005	K122
472979002	M512
472980004	M512
472981000	F651
472986005	#NC
472987001	#NC
472988006	#NC
472989003	F641
472990007	#NC
472991006	F669
472992004	#NC
472993009	E308
472994003	#NC
472995002	#NC
472996001	#NC
472997005	#NC
472998000	#NC
472999008	#NC
473000009	#NC
473001008	#NC
473002001	#NC
473003006	R498
473004000	E348
473005004	Q258
473006003	R001
473007007	M513
473008002	K137
473009005	K137
473013003	#NC
473020005	F522
473021009	F522
473022002	#NC
473023007	T859
473024001	T825
473025000	T849
473026004	T859
473027008	T829
473029006	T859
473030001	T859
473031002	T829
473032009	T829
473033004	T859
473034005	T829
473035006	T839
473036007	T829
473037003	T859
473038008	#HLT
473039000	#HLT
473040003	T829
473041004	T856
473042006	T844
473043001	T842
473044007	T825
473045008	T856
473046009	T859
473047000	T857
473048005	T857
473049002	T847
473050002	T846
473051003	T835
473052005	T827
473053000	#HLT
473054006	T827
473055007	T827
473056008	T838
473057004	Z911
473058009	Z856
473059001	Z858
473060006	T827
47306003	B480
473061005	Z850
473062003	Z853
473063008	Z858
473064002	Z852
473065001	T836
473066000	Z854
473067009	Z850
473068004	Z857
473069007	T857
473070008	Z834
47307007	D688
473071007	Z848
473072000	T857
473073005	#NC
473074004	#NC
473075003	T857
473076002	T836
473079009	T836
473082004	T836
473083009	T827
473084003	T827
473086001	T827
473087005	#NC
473088000	T857
473089008	#NC
473090004	T857
473091000	T835
473092007	T835
473093002	Z920
473094008	#HLT
473095009	T847
473096005	Z920
473097001	Z920
473098006	T846
473099003	Z920
473100006	T827
473101005	T827
473102003	Z920
473103008	Z920
473104002	T784
473105001	Z910
473106000	#NC
473107009	#NC
473108004	Z873
473109007	Z867
47311000119103	G938
473110002	Z878
473111003	Z878
473112005	T856
473113000	Z873
473114006	Z861
473115007	T844
473116008	Z874
473117004	Z861
473118009	Z877
473119001	T844
473120007	Z873
47312008	K821
473121006	T842
473122004	Z867
473123009	Z870
473124003	Z038
473125002	T825
473126001	Z032
473127005	Z038
473128000	Z036
473129008	Z033
473130003	Z038
473131004	Z038
473132006	#NC
473133001	T855
473134007	#NC
473135008	T830
473136009	#NC
473137000	#NC
473138005	T825
473139002	#NC
473140000	#NC
473141001	T844
473142008	T842
473143003	#NC
473144009	#HLT
473145005	#NC
473146006	#NC
473147002	T856
473152007	T827
473153002	T838
473154008	T838
473156005	T838
473157001	T821
473160008	T855
473161007	#NC
473163005	T828
473167006	T858
47317002	L742
473172002	T828
473174001	T844
473175000	T842
473176004	T844
473177008	T855
473178003	T842
47318007	D70X
473182001	T825
473183006	T830
473186003	T856
473188002	R42X
473189005	#NC
473190001	T856
473191002	#NC
473192009	#NC
473193004	#NC
473194005	T844
473195006	#NC
47321009	#NC
473243005	T200
473244004	T201
473245003	T202
473246002	T203
473248001	T201
473249009	T202
473250009	T203
473252001	T200
473253006	T201
473254000	T202
473255004	T203
473256003	T200
473257007	T201
473258002	T202
473259005	T203
473260000	T200
473261001	T201
473262008	T202
473263003	T203
473264009	T230
473265005	T231
473266006	T233
473267002	T230
473268007	T231
473269004	T232
473270003	T233
473281000	K831
47330001	N10X
4733001	A928
473301001	#NC
473302008	#NC
473304009	#NC
473308007	#NC
473316003	#NC
473327001	F522
473328006	#NC
47333004	I518
473337006	Z873
473342003	Z873
473356001	I879
473358000	#NC
473359008	I513
473360003	I513
473361004	#NC
473362006	Q245
473364007	I871
473365008	I518
473367000	I318
473368005	I318
473372009	I058
473373004	I358
473374005	I058
473375006	I078
473376007	I078
473377003	I078
473379000	I348
473380002	I058
473383000	Q249
473384006	#NC
473385007	#NC
473386008	#NC
473387004	#NC
473388009	Z381
473389001	Z381
47339000	R438
473390005	#NC
473392002	I129
473393007	Q245
473394001	Q278
473395000	Q278
473397008	Z958
473398003	Z958
47340003	#NC
473418001	D136
473419009	D017
473420003	P015
473421004	H919
473422006	H919
473423001	H919
473424007	H919
473425008	T658
473426009	A157
473427000	A157
473428005	A167
473429002	A178D
473429002	G07XA
473430007	A167
473431006	A167
473434003	R51X
473435002	T08X0
473436001	T08X0
473437005	D177
473438000	T08X0
473439008	J387
47344007	E164
473442002	Z873
473443007	Q245
473444001	Q245
473445000	I879
473446004	I879
473447008	Z626
473449006	I739
47345008	N992
473451005	#NC
473452003	F29X
473453008	T743
473454002	Q238
473455001	I369
473456000	F605
473457009	F605
473458004	I38X
473459007	I978
473460002	H101
473461003	#NC
473462005	#NC
473463000	#NC
47351000119102	G589
47351000119102	T941
47362003	G259
47367009	K868
47371007	N508
47372000	F432
47374004	G575
47375003	A022
47378001	E061
47381006	Q684
47382004	B359
47384003	K901
47386001	J954
47391000119107	G403
47397001	#HLT
47398006	H160
4740000	B029
47402002	S2241
47417003	E86X
47421005	E613
47433000	A073
47434006	E703
47437004	F799
47444008	P599
47445009	E559
47445009	E212
47447001	F220
47450003	S0690
47452006	B03X
47459002	L738
47461006	#NC
47462004	S0670
47468000	S352
47481007	K318
4749004	K091
47493003	K650
4750004	S4241
47504004	S418
47505003	F431
47507006	Q138
47515009	J628
47516005	D580
47518006	M965
4752007	O663
47523006	A831
47525004	R068
47526003	D553
47533003	S3620
47535005	Q878
47537002	O038
4754008	N62X
47544006	#NC
47546008	T455
47548009	A691
47563007	E639
47574003	#NC
47580006	T601
47582003	L678
47583008	Q742
47586000	S308
47595008	I890
4760008	H040
47604008	A199
47609003	T181
47611007	B718
47613005	B333
4763005	T354
47632004	E802
47639008	L059
47641009	E798
47648003	T0271
47650006	T860
47653008	#NC
47654002	#NC
47664006	F135
47665007	#NC
47673003	H355
47683004	E752
47686007	Q355
47693006	K358
47695004	F488
476961000000102	#NC
47704002	H023
47708004	#NC
47709007	E835
4771009	T361
47713000	Q711
47717004	R13X
47719001	E711
47724003	T809
47739002	D619
47740000	#NC
47743003	#HLT
47753002	K20X
47756005	L032
47757001	E250
4776004	L439
47761007	A751
47763005	L021
47771009	S3690
47774001	M835
47780009	#HLT
47803004	N824
47807003	#NC
47812002	K591
47814001	S678
47821001	O721
47830009	I494
4783006	O249
47836003	T402
47841006	J311
47844003	D589
47844003	D531
47848000	S8210
47850008	L84X
47861000	#NC
47864008	S4211
4787007	P030
47872005	#NC
47877004	T622
47880003	Q798
4788002	S0240
47884007	T622
47895001	P250
479003	E050
479003	E055
47903000	E539
47906008	E728
47914002	#NC
47916000	R488
47922009	R822
47923004	T426
47924005	G938
47932002	K828
47933007	M796
47936004	B699
47938003	J448
47941007	A099
47944004	K074
47949009	#NC
47952001	H045
47969004	B487
47972006	S308
47973001	#NC
47977000	S3680
47979002	S0630
47980004	T561
47983002	S0620
47986005	D71X
47988006	T881
47993009	#NC
47999008	R481
48000002	P920
4800001	N390
48008009	Q714
48012003	N491
48022009	#NC
48026007	R64X
48031000119106	Z864
48036004	K750
48043005	Q742
48046002	F655
4805006	#HLT
4806007	H534
48061001	Q638
48069004	Q750
4807003	S0291
48079002	F349
48082007	Q998
48084008	#HLT
48088006	T539
48090007	J383
48091006	G471
481000119104	S763
48105005	#NC
48113006	A981
48119005	D821
48121000	Q248
48123002	S602
48124008	K838
48125009	T099
48128006	K110
48130008	#HLT
48137006	B818
48142003	H440
48145001	H681
48146000	I10X
48149007	#HLT
48151006	N459
48152004	T560
48153009	N710
48160003	R80X
48163001	G838
48165008	R821
48167000	R413
48169002	K572
4817008	F051
4817008	G301
4817008	F001A
48177003	T622
48180002	Q182
48186008	K075
48187004	S8281
48188009	N46X
4819006	M2547
48194001	O13X
48200009	O998
48210000	M478
4821001	S008
48216006	B872
48225000	A185
48225000	H320A
48228003	I339
48230001	N812
48233004	S040
48236007	N856
48241004	Q430
48245008	M008
48247000	#NC
48248005	G08X
48249002	Q132
48250002	D751
48251003	Q681
48252005	A069
48257004	R471
48260006	T203
48269007	K112
48273005	I724
48274004	S135
48277006	L010
48278001	A368
48278001	N338A
48285002	#NC
48286001	E789
48287005	O699
48301005	Q713
48303008	S3610
48304002	R268
48309007	F654
4831000119102	H931
48310002	T458
48325002	#NC
48334007	Q652
48336009	K276
48337000	Q643
4834000	A010
48340000	R32X
48347002	J677
48348007	#NC
4835004	B608
48352007	#HLT
4836003	T428
48364004	#NC
48376004	Q046
48386003	#NC
4839005	H040
48395006	#NC
48397003	J157
48397003	D591
48400007	A928
48407005	S0240
48408000	#NC
48409008	R098
48412006	#HLT
48413001	K810
48422000	T141
48424004	S2730
48429009	R522
48433002	O048
48436005	H902
48440001	M100
48445006	T383
48447003	I509
48449000	Q740
48455005	H058
4846001	B199
48466003	S0200
48475001	J986
48485000	O039
48499001	#NC
48500005	F220
48501009	#NC
48503007	L031
48505000	H531
4851007	I514
48516007	B338
48518008	S0661
48518008	S0601
48520006	Q245
48522003	G959
48523008	H738
48528004	Q812
4853005	#NC
48531003	K220
48532005	T146
48534006	T433
4854004	D599
48541000	A099
48543002	D229
48549003	N508
4855003	E143D
4855003	H360A
48552006	O104
48553001	D560
48561006	S4200
48573006	R599
48580008	D539
48585003	V949
48589009	F329
4859009	L578
4860004	B449
486006	I99X
48601000119107	G819
48601000119107	I694
48601002	I659
48606007	E168
48607003	Q384
48610005	#NC
48611009	Q828
48615000	H046
48620000	T703
4863002	F198
48631008	N136
48637007	Q873
48638002	E835
48638002	N298A
48644003	Q400
48653005	S3680
48655003	E834
48658001	K274
48661000	K659
48662007	G808
48672005	Q506
48688005	#NC
48689002	#HLT
48694002	F419
48711000	B852
48713002	E854
48713002	N084A
48718006	Q858
48721008	G800
48723006	E291
48724000	I340
48729005	P543
4873000	H164
48732008	N508
48739004	O038
48739004	I460
4874006	Q929
48742005	H356
48744006	#NC
48747004	H052
48752009	S1280
48758008	H919
48759000	L024
48760005	Q928
48763007	Q791
48777005	Q898
48780006	#HLT
48782003	O809
48788004	D695
48792006	N491
48794007	B203
48796009	N049
488007	I514
48805008	B882
48810007	#HLT
48811000119106	Z863
48812004	Q928
48813009	D728
48819008	K659
48825007	T622
48826008	F919
48829001	#NC
48839007	E162
48851009	#NC
48853007	T622
4886009	P073
48864005	#NC
48867003	R001
48868008	I863
4887000	E702
48872007	I091
48880000	N930
48881001	A938
48883003	#NC
48888007	O440
48894004	T622
48901000119103	Z853
48903002	L024
48906005	O321
4891000175102	#NC
48916002	R492
48922006	A928
48926009	M549
48934003	L022
48937005	F318
48944001	S381
48947008	K030
48951000119104	Z858
48951005	E146
48951005	L14XA
48956000	S3201
48956000	S341
4896000	K716
48965007	#NC
48971001	B352
48974009	K252
48975005	#NC
48976006	D688
48980001	Q643
48982009	A692
48983004	D640
4900002	E348
490008	J393
49001006	H438
49002004	S013
49008000	Q632
49011004	S3690
49013001	E250
49020008	T384
49024004	Q928
49025003	#NC
49026002	#NC
49030004	#NC
49035009	#NC
49036005	#NC
49042009	T622
49044005	R001
49049000	G20X
49051001	#NC
4907004	O908
49071000119104	Z863
49071005	#NC
49073008	H534
49075001	S409
49078004	B830
49081000119101	Z863
49084001	L589
49085000	B880
49089006	H446
49096008	Q875
49099001	E790
491000119101	A498
4910006	O431
49101000119108	Z850
49102001	O103
49107007	A185
4911000119101	K259
49111000119106	Z850
49111001	E274
49120005	N135
49121000119104	Z862
49123007	K140
49128003	S0270
49130001	H619
49132009	T622
49139000	#NC
49141004	T388
49142006	A928
4915001	A060
49168004	O321
49171007	O102
49172000	B978
491751000000100	#NC
49176002	I7021
491761000000102	#NC
49177006	O723
49182004	#NC
49183009	B028
49184003	#NC
49186001	L254
49191000119102	Z862
491931000000105	#NC
491941000000101	#NC
491951000000103	#NC
49198006	N44X
4920001	E713
49201000119104	Z860
49206006	R11X
4921002	B468
49218002	M255
49219005	#NC
492191000000103	Z864
49220004	I120
4922009	B882
49221000119108	Z860
49223002	#NC
49224008	Q170
49226005	Q742
49227001	E786
49229003	#NC
49231000119106	Z863
49232000	K274
49237006	K522
49238001	L814
492391000000100	#NC
49241000119102	Z860
49249007	N72X
49252004	T700
49255002	N19X
49258000	N72X
49260003	I442
4926007	F209
49263001	N434
49265008	L730
4927003	H200
49271002	#NC
49274005	J383
49275006	G803
49277003	S799
49279000	O621
49280002	S3671
49284006	D531
492841000000102	#NC
49286008	K562
49291000119105	Z858
49292002	E881
49298003	L022
49301004	T622
49303001	S568
49308005	K102
4932002	F400
49321003	K024
49325007	L905
49333008	P050
49340009	E501
49341000119108	Z862
49341008	K801
49342001	O346
49346003	S0230
49347007	Q782
493541000000106	#NC
49356004	#NC
49359006	#NC
49362009	H182
49362009	Y771
49364005	O911
49369000	T223
493751000000104	#NC
49379003	E888
49381001	Q141
493821000000102	#NC
49384009	S048
49386006	G244
49388007	S936
4939006	D594
493921000000107	#NC
49398001	N508
49408009	N46X
4941000175101	R418
494131000000105	#NC
49414002	K003
49415001	P922
49416000	O079
494161000000100	#NC
49420001	L100
49422009	I611
49424005	T600
494251000000109	#NC
49428008	L872
494281000000103	#NC
49434001	T622
49435000	S308
49436004	I489
49437008	#NC
49442000	A660
49443005	T564
49450009	T373
4945003	Q043
49453006	G935
49454000	#HLT
49455004	E144D
49455004	G632A
49464009	K522
49465005	L817
49468007	F319
49472006	D519
49473001	#HLT
494751000000102	#NC
49481000	F058
49482007	M955
49483002	J985
494851000000105	R600
494881000000104	#NC
4949009	F82X
49494003	Q891
494941000000103	#NC
494951000000100	#NC
49496001	Q625
49497005	S2201
49497005	S241
49498000	A280
495021000000105	#NC
4951000175104	#NC
4951008	H531
49512000	F317
49513005	P741
495131000000106	#NC
495171000000108	#NC
4952001	P913
49523001	T221
49524007	#HLT
49526009	H911
4953006	T513
49534003	Q621
49540005	F55X
49544001	#NC
49547008	E873
49550006	O601
49555001	D819
49558004	A181D
49558004	N741A
49561003	O710
49562005	E750
49563000	H052
49564006	F400
49567004	#NC
49575005	#NC
49578007	#NC
49584005	I260
49589000	A969
496002	S131
49601007	I516
49605003	G438
49607006	E538
49615009	T211
49621008	E790
49630000	#NC
49631001	I880
49632008	O059
49644006	G402
49649001	B601
49650001	R300
4967002	#NC
49678000	K404
49680006	#NC
49681005	T622
4969004	R51X
49691004	J448
49692006	G370
49698005	N999
49699002	I079
49701002	N509
49703004	#NC
49706007	L704
49708008	N189
49708008	D638A
49710005	R001
49714001	Q441
49715000	J90X
49715000	K859
49718003	#NC
49723003	K561
49725005	P038
49727002	R05X
4973001	I446
49734000	#HLT
49736003	M869
49746001	N645
49747005	S3200
49747005	S341
49748000	E728
4975008	T041
49756002	P251
49760004	I498
49761000	M0090
49762007	D681
49765009	L818
49768006	#NC
49773000	B718
49774006	H052
49776008	G404
49778009	I270
49781004	K297
49783001	#HLT
49793008	G122
49794002	#NC
49807009	A180D
49807009	M900A
49808004	R54X
4981000	J431
49810002	L031
49813000	Q184
49815007	O716
49817004	P702
49822004	S332
49823009	H512
49827005	K072
49829008	T803
49830003	E032
49840000	J628
4984008	D508
49844009	#HLT
4985009	N369
49862000	T243
49864004	R008
49871000119105	H029
49878003	#NC
49880009	T941
49882001	B09X
49883006	B372
49885004	J351
49886003	D695
4989003	T300
49891000119106	H029
49891002	S332
49894005	A488
49897003	T140
49898008	T792
49901000119105	H029
49908003	J051
49915006	I070
49916007	K265
49922003	S669
49923008	A527
49923008	M680A
49929007	T452
49941000	T622
49943002	B879
49946005	Q019
49949003	G255
49955008	#NC
49956009	O223
49958005	T64X
4996001	E833
49964003	P014
49965002	K054
49968000	T64X
4997005	E054
49971008	F411
49973006	E786
49976003	T090
4998000	K358
49981007	T520
49982000	I471
49984004	Q878
49986002	G968
49991000119104	R590
50001009	S179
50004001	#NC
50006004	T825
50008003	S3690
5002000	F182
50026000	F198
50029007	E888
50034006	T622
50041000	R42X
50043002	J989
50048006	#NC
50056009	E729
5006002	#NC
50063009	K419
50064003	#NC
50076003	J638
50077007	L608
50081000119107	D738
50087006	S131
50088001	S3600
501000119108	A498
5010004	O082
50108000	Q782
50110003	#NC
50112006	N508
50117000	#NC
50120008	O683
50122000	G938
50123005	Q872
50124004	S308
50127006	M768
50143004	P579
50159004	I788
50165004	H357
50167007	B181
50170006	B008
50177009	R509
50178004	R008
50180005	T653
5018006	B818
50181009	#NC
50189006	D682
50196008	J841
50202006	#HLT
5021000119108	K220
50211006	J041
50215002	A362
50219008	R490
50220002	D618
50227004	A068
50227004	N512A
50228009	S004
50234002	#NC
50236000	#NC
50237009	#NC
50239007	#NC
50242001	B350
50248002	S681
50253007	D591
50257008	K631
50258003	P036
50263004	P155
50267003	Q388
50270004	G111
50270004	I438A
50275009	I426
50277001	A069
50279003	M898
5028002	J014
50283003	#NC
50288007	T564
5029005	M670
50293005	#HLT
50296002	#NC
50299009	F659
50305006	L671
503061000000107	#NC
50307003	Q742
503091000000101	#NC
50311009	#NC
50314001	G838
50320000	F160
50325005	K700
50327002	E871
50330009	G909
5033003	#NC
50334000	#NC
50349008	B882
503511000000100	#NC
5036006	E668
50366005	S043
50367001	#NC
50375007	E031
50386009	A928
50390006	N459
50393008	T491
50397009	S5280
504009	L680
50404009	#NC
50410009	K929
50411000119108	N12X
50414000	B551
50415004	#HLT
50417007	J22X
50420004	B882
50427001	#NC
50429003	Q030
50438001	H813
50440006	K501
50442003	M123
50444002	S2780
50446000	H532
50448004	T08X0
50450007	K801
50452004	T379
50455002	H536
50458000	Q844
50477003	N821
504781000000102	#NC
504811000000104	#NC
50485007	H401
50490005	I674
5049001	N488
5050001	I781
50510006	L948
5051002	Q998
50513008	Q324
50522009	R012
505251000000100	Z038
50528008	A527
50528008	M902A
50529000	T383
5053004	I971
50531009	T12X1
50532002	#NC
505341000000105	#NC
505401000000102	#NC
50541007	R298
50542000	#NC
50543005	#NC
505431000000108	#NC
50544004	P500
505461000000103	#NC
505491000000109	#NC
50551008	R72X
505551000000102	#NC
50557007	O348
50561001	T622
50563003	L219
50565005	K633
50570003	I254
50573001	N488
50581000	M310
50582007	G819
50584008	K137
50589003	J634
50598000	K318
50601005	T458
50603008	K076
50606000	#NC
50608004	I518
50610002	L532
50611000119105	R42X
50620007	E144D
50620007	G990A
50633001	#NC
50636009	P210
50639002	G522
506401000000109	#NC
50643003	F488
50649004	T603
50650004	L208
50655009	S4210
50658006	E250
50662000	T869
50663005	K284
50675000	H150
506751000000104	#NC
50683006	S013
506931000000109	#NC
50694005	J860
50701000	K768
50705009	F681
5071006	B818
50711007	B182
50715003	D609
50722006	F195
50724007	#NC
50726009	O073
5073009	S0671
5074003	P027
50745000	R200
50749006	Q985
5075002	L031
50751005	Q019
50758004	#NC
507581000000100	Z748
50764006	O218
50765007	R234
50766008	#NC
50770000	O036
50776006	G048
5078000	N258
5078000	E720
50792001	H160
50793006	S678
50797007	A200
50799005	I442
50801008	H438
50804000	J180
50805004	K148
50808002	I7090
50817002	I822
508171000000105	F819
50818007	N488
50820005	D648
5082003	B668
50821009	H342
50829006	F819
5083008	T212
5084002	N979
50844007	O070
50846009	K358
50847000	Q798
5085001	A548
50855007	E831
50866000	G403
50869007	Q796
5087009	Q742
50874004	K297
50878001	F648
5088004	#NC
50882004	K121
50888000	S1270
50888000	S141
50890004	S4230
5089007	N909
50896005	#NC
5090003	#NC
50902000	I309
50909009	E748
50911000	Q530
50913002	Q870
50920009	I514
50921008	M779
50923006	N880
50926003	D824
50927007	M949
50930000	H043
5093001	A421
5093001	N338A
50933003	F169
509341000000107	G403
50935005	R829
50936006	S308
509381000000104	E050
509381000000104	H062A
50941003	K068
50943000	Q324
5095008	F642
50952009	M244
50955006	H053
50956007	Q833
5096009	#NC
50963007	J689
50967008	E751
50970007	A542
50975002	H333
50982003	B779
50983008	F400
50986000	Q644
50992006	Q928
50993001	N808
50997000	B748
50998005	H161
51000003	S3670
51002006	E139
51002006	K869
51004007	Q018
51010007	Q403
51014003	A162
5102002	Q040
51022005	E800
51026008	#NC
51028009	#NC
51030006	K130
51036000	K353
51037009	S8200
51038004	Q443
51040009	T568
51041008	T316
51044000	H264
51047007	K828
51048002	L564
51051009	S408
51053007	D582
51057008	#HLT
51060001	Q894
51062009	Q400
51068008	J47X
51070004	I861
51071000	D594
51075009	G402
51078006	#NC
51080000	E345
51089004	Q825
51093005	#NC
51096002	O047
51097006	P728
51100001	R490
51101002	S0620
51105006	N341
51105006	B968
51108008	N948
5111000119102	I7021
51118003	Q410
5112009	N319
511201000000101	I890
511211000000104	I890
511221000000105	I890
511311000000109	#NC
51133006	F205
511351000000108	#NC
511401000000102	#NC
51147005	I99X
51151007	K500
511511000000101	#NC
51152000	J383
51154004	O290
51155003	T0260
51156002	L941
51160004	T509
51164008	B354
51169003	G001
51174006	Q138
51176008	B879
51178009	R959
51183001	#HLT
511841000000102	#NC
51188005	T817
51194002	T622
51195001	O908
51197009	R104
5120006	S0620
5120006	S0600
512071000000106	#NC
51209006	J038
51211002	H702
51212009	A428
51219000	Q740
51221005	L259
51226000	H333
51228004	T388
51231003	#NC
512311000000103	#NC
512331000000106	#NC
512351000000104	#NC
512371000000108	#NC
51239001	F655
512401000000105	#NC
512421000000101	#NC
51244008	D739
512441000000108	#NC
51246005	T634
51247001	L504
5125001	#NC
512521000000100	#NC
